timestamp,message
1762871774019,"{""timestamp"":""2025-11-11T14:36:14.019Z"",""level"":""Information"",""requestId"":""8f5385ff-450a-4140-a766-ff655a0b1f1e"",""traceId"":""Root=1-691349dd-22d50716705a9db17c5a949a;Parent=abf8fda59ee8ace3;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 8.7965 500 {Scheme}://{Host}{PathBase}GEThttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/tasks {ElapsedMilliseconds}ms"",""Protocol"":8.7965,""Method"":500,""Path"":""GET"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/tasks""}
"
1762871774021,"{""time"":""2025-11-11T14:36:14.021Z"",""type"":""platform.report"",""record"":{""requestId"":""8f5385ff-450a-4140-a766-ff655a0b1f1e"",""metrics"":{""durationMs"":32.16,""billedDurationMs"":33,""memorySizeMB"":512,""maxMemoryUsedMB"":136},""tracing"":{""spanId"":""abf8fda59ee8ace3"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349dd-22d50716705a9db17c5a949a;Parent=441f5face3607456;Sampled=1;Lineage=1:43adf637:0""},""status"":""success""}}"
1762871775216,"{""time"":""2025-11-11T14:36:15.216Z"",""type"":""platform.start"",""record"":{""requestId"":""49d9e48f-a147-4168-b7c0-d4cb95b32c37"",""functionArn"":""arn:aws:lambda:eu-west-2:047719656259:function:AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9"",""version"":""$LATEST"",""tracing"":{""spanId"":""233ac70858a393e2"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349df-11f3e6441eda9d4721534533;Parent=266d540ab77601f0;Sampled=1;Lineage=1:43adf637:0""}}}"
1762871775217,"{""timestamp"":""2025-11-11T14:36:15.217Z"",""level"":""Information"",""requestId"":""49d9e48f-a147-4168-b7c0-d4cb95b32c37"",""traceId"":""Root=1-691349df-11f3e6441eda9d4721534533;Parent=233ac70858a393e2;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request starting {Protocol} GET {Scheme}://0https3mybicfkv2.execute-api.eu-west-2.amazonaws.com/dev - /api/experiments/{{experimentId}}/sessions/{{sessionId}} {ContentLength}"",""Method"":""GET"",""Host"":0,""PathBase"":""https"",""Path"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""QueryString"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sessions/{{sessionId}}""}
"
1762871775218,"{""timestamp"":""2025-11-11T14:36:15.218Z"",""level"":""Information"",""requestId"":""49d9e48f-a147-4168-b7c0-d4cb95b32c37"",""traceId"":""Root=1-691349df-11f3e6441eda9d4721534533;Parent=233ac70858a393e2;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSession (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSession (AI4NGExperimentsLambda)""}
"
1762871775218,"{""timestamp"":""2025-11-11T14:36:15.218Z"",""level"":""Information"",""requestId"":""49d9e48f-a147-4168-b7c0-d4cb95b32c37"",""traceId"":""Root=1-691349df-11f3e6441eda9d4721534533;Parent=233ac70858a393e2;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022GetSession\u0022, controller = \u0022Experiments\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] GetSession(System.String, System.String) on controller AI4NGExperimentsLambda.Controllers.ExperimentsController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022GetSession\u0022, controller = \u0022Experiments\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] GetSession(System.String, System.String)"",""Controller"":""AI4NGExperimentsLambda.Controllers.ExperimentsController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871775222,"{""timestamp"":""2025-11-11T14:36:15.222Z"",""level"":""Information"",""requestId"":""49d9e48f-a147-4168-b7c0-d4cb95b32c37"",""traceId"":""Root=1-691349df-11f3e6441eda9d4721534533;Parent=233ac70858a393e2;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing NotFoundObjectResult, writing value of type \u0027System.String\u0027."",""ObjectResultType"":""NotFoundObjectResult"",""Type"":""System.String""}
"
1762871775222,"{""timestamp"":""2025-11-11T14:36:15.222Z"",""level"":""Information"",""requestId"":""49d9e48f-a147-4168-b7c0-d4cb95b32c37"",""traceId"":""Root=1-691349df-11f3e6441eda9d4721534533;Parent=233ac70858a393e2;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSession (AI4NGExperimentsLambda) in 3.8211ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSession (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":3.8211}
"
1762871775222,"{""timestamp"":""2025-11-11T14:36:15.222Z"",""level"":""Information"",""requestId"":""49d9e48f-a147-4168-b7c0-d4cb95b32c37"",""traceId"":""Root=1-691349df-11f3e6441eda9d4721534533;Parent=233ac70858a393e2;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSession (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSession (AI4NGExperimentsLambda)""}
"
1762871775222,"{""timestamp"":""2025-11-11T14:36:15.222Z"",""level"":""Information"",""requestId"":""49d9e48f-a147-4168-b7c0-d4cb95b32c37"",""traceId"":""Root=1-691349df-11f3e6441eda9d4721534533;Parent=233ac70858a393e2;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 5.2716 404 text/plain; charset=utf-8://{Host}{PathBase}GEThttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/experiments/{{experimentId}}/sessions/{{sessionId}} {ElapsedMilliseconds}ms"",""Protocol"":5.2716,""Method"":404,""Scheme"":""text/plain; charset=utf-8"",""Path"":""GET"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sessions/{{sessionId}}""}
"
1762871775240,"{""time"":""2025-11-11T14:36:15.240Z"",""type"":""platform.report"",""record"":{""requestId"":""49d9e48f-a147-4168-b7c0-d4cb95b32c37"",""metrics"":{""durationMs"":23.682,""billedDurationMs"":24,""memorySizeMB"":512,""maxMemoryUsedMB"":136},""tracing"":{""spanId"":""233ac70858a393e2"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349df-11f3e6441eda9d4721534533;Parent=266d540ab77601f0;Sampled=1;Lineage=1:43adf637:0""},""status"":""success""}}"
1762871776425,"{""time"":""2025-11-11T14:36:16.425Z"",""type"":""platform.start"",""record"":{""requestId"":""d12daff1-f89c-4cab-84f5-0a6e316c2582"",""functionArn"":""arn:aws:lambda:eu-west-2:047719656259:function:AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9"",""version"":""$LATEST"",""tracing"":{""spanId"":""44f2b0a9257b1ebf"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349e0-304cf1c3721893c035bc58c8;Parent=29842461eeb781da;Sampled=1;Lineage=1:43adf637:0""}}}"
1762871776426,"{""timestamp"":""2025-11-11T14:36:16.425Z"",""level"":""Information"",""requestId"":""d12daff1-f89c-4cab-84f5-0a6e316c2582"",""traceId"":""Root=1-691349e0-304cf1c3721893c035bc58c8;Parent=44f2b0a9257b1ebf;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request starting {Protocol} GET {Scheme}://0https3mybicfkv2.execute-api.eu-west-2.amazonaws.com/dev - /api/experiments/{{experimentId}}/sessions {ContentLength}"",""Method"":""GET"",""Host"":0,""PathBase"":""https"",""Path"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""QueryString"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sessions""}
"
1762871776426,"{""timestamp"":""2025-11-11T14:36:16.426Z"",""level"":""Information"",""requestId"":""d12daff1-f89c-4cab-84f5-0a6e316c2582"",""traceId"":""Root=1-691349e0-304cf1c3721893c035bc58c8;Parent=44f2b0a9257b1ebf;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSessions (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSessions (AI4NGExperimentsLambda)""}
"
1762871776442,"{""timestamp"":""2025-11-11T14:36:16.442Z"",""level"":""Information"",""requestId"":""d12daff1-f89c-4cab-84f5-0a6e316c2582"",""traceId"":""Root=1-691349e0-304cf1c3721893c035bc58c8;Parent=44f2b0a9257b1ebf;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022GetSessions\u0022, controller = \u0022Experiments\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] GetSessions(System.String) on controller AI4NGExperimentsLambda.Controllers.ExperimentsController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022GetSessions\u0022, controller = \u0022Experiments\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] GetSessions(System.String)"",""Controller"":""AI4NGExperimentsLambda.Controllers.ExperimentsController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871776480,"{""timestamp"":""2025-11-11T14:36:16.480Z"",""level"":""Information"",""requestId"":""d12daff1-f89c-4cab-84f5-0a6e316c2582"",""traceId"":""Root=1-691349e0-304cf1c3721893c035bc58c8;Parent=44f2b0a9257b1ebf;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing OkObjectResult, writing value of type \u0027System.Linq.Enumerable\u002BWhereSelectListIterator\u00602[[System.Collections.Generic.Dictionary\u00602[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[Amazon.DynamoDBv2.Model.AttributeValue, AWSSDK.DynamoDBv2, Version=4.0.0.0, Culture=neutral, PublicKeyToken=885c28607f98e604]], System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[\u003C\u003Ef__AnonymousType9\u00605[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.Object, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.Object, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]], AI4NGExperimentsLambda, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]\u0027."",""ObjectResultType"":""OkObjectResult"",""Type"":""System.Linq.Enumerable\u002BWhereSelectListIterator\u00602[[System.Collections.Generic.Dictionary\u00602[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[Amazon.DynamoDBv2.Model.AttributeValue, AWSSDK.DynamoDBv2, Version=4.0.0.0, Culture=neutral, PublicKeyToken=885c28607f98e604]], System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[\u003C\u003Ef__AnonymousType9\u00605[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.Object, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.Object, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]], AI4NGExperimentsLambda, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]""}
"
1762871776500,"{""timestamp"":""2025-11-11T14:36:16.500Z"",""level"":""Information"",""requestId"":""d12daff1-f89c-4cab-84f5-0a6e316c2582"",""traceId"":""Root=1-691349e0-304cf1c3721893c035bc58c8;Parent=44f2b0a9257b1ebf;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSessions (AI4NGExperimentsLambda) in 41.8117ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSessions (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":41.8117}
"
1762871776501,"{""timestamp"":""2025-11-11T14:36:16.501Z"",""level"":""Information"",""requestId"":""d12daff1-f89c-4cab-84f5-0a6e316c2582"",""traceId"":""Root=1-691349e0-304cf1c3721893c035bc58c8;Parent=44f2b0a9257b1ebf;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSessions (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSessions (AI4NGExperimentsLambda)""}
"
1762871776501,"{""timestamp"":""2025-11-11T14:36:16.501Z"",""level"":""Information"",""requestId"":""d12daff1-f89c-4cab-84f5-0a6e316c2582"",""traceId"":""Root=1-691349e0-304cf1c3721893c035bc58c8;Parent=44f2b0a9257b1ebf;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 75.1835 200 application/json; charset=utf-8://{Host}{PathBase}GEThttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/experiments/{{experimentId}}/sessions {ElapsedMilliseconds}ms"",""Protocol"":75.1835,""Method"":200,""Scheme"":""application/json; charset=utf-8"",""Path"":""GET"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sessions""}
"
1762871776503,"{""time"":""2025-11-11T14:36:16.503Z"",""type"":""platform.report"",""record"":{""requestId"":""d12daff1-f89c-4cab-84f5-0a6e316c2582"",""metrics"":{""durationMs"":77.427,""billedDurationMs"":78,""memorySizeMB"":512,""maxMemoryUsedMB"":136},""tracing"":{""spanId"":""44f2b0a9257b1ebf"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349e0-304cf1c3721893c035bc58c8;Parent=29842461eeb781da;Sampled=1;Lineage=1:43adf637:0""},""status"":""success""}}"
1762871777643,"{""time"":""2025-11-11T14:36:17.643Z"",""type"":""platform.start"",""record"":{""requestId"":""7830da44-84bd-45e4-8054-3e6f971bb413"",""functionArn"":""arn:aws:lambda:eu-west-2:047719656259:function:AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9"",""version"":""$LATEST"",""tracing"":{""spanId"":""85b0207dfb70a9f4"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349e1-34eb341278598c2550f07f09;Parent=26b8cb466b2c3c67;Sampled=1;Lineage=1:43adf637:0""}}}"
1762871777644,"{""timestamp"":""2025-11-11T14:36:17.644Z"",""level"":""Information"",""requestId"":""7830da44-84bd-45e4-8054-3e6f971bb413"",""traceId"":""Root=1-691349e1-34eb341278598c2550f07f09;Parent=85b0207dfb70a9f4;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request starting {Protocol} GET {Scheme}://0https3mybicfkv2.execute-api.eu-west-2.amazonaws.com/dev - /api/experiments/{{experimentId}}/sync {ContentLength}"",""Method"":""GET"",""Host"":0,""PathBase"":""https"",""Path"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""QueryString"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sync""}
"
1762871777644,"{""timestamp"":""2025-11-11T14:36:17.644Z"",""level"":""Information"",""requestId"":""7830da44-84bd-45e4-8054-3e6f971bb413"",""traceId"":""Root=1-691349e1-34eb341278598c2550f07f09;Parent=85b0207dfb70a9f4;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.Sync (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.Sync (AI4NGExperimentsLambda)""}
"
1762871777648,"{""timestamp"":""2025-11-11T14:36:17.648Z"",""level"":""Information"",""requestId"":""7830da44-84bd-45e4-8054-3e6f971bb413"",""traceId"":""Root=1-691349e1-34eb341278598c2550f07f09;Parent=85b0207dfb70a9f4;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022Sync\u0022, controller = \u0022Experiments\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] Sync(System.String, System.Nullable\u00601[System.DateTime]) on controller AI4NGExperimentsLambda.Controllers.ExperimentsController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022Sync\u0022, controller = \u0022Experiments\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] Sync(System.String, System.Nullable\u00601[System.DateTime])"",""Controller"":""AI4NGExperimentsLambda.Controllers.ExperimentsController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871777660,"{""timestamp"":""2025-11-11T14:36:17.660Z"",""level"":""Error"",""requestId"":""7830da44-84bd-45e4-8054-3e6f971bb413"",""traceId"":""Root=1-691349e1-34eb341278598c2550f07f09;Parent=85b0207dfb70a9f4;Sampled=1;Lineage=1:43adf637:0"",""message"":""Error during syncing experiment: System.InvalidOperationException: Experiment \u0027{{experimentId}}\u0027 not found
   at AI4NGExperimentsLambda.Services.ExperimentService.SyncExperimentAsync(String experimentId, Nullable\u00601 lastSyncTime, String username) in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentsLambda/Services/ExperimentService.cs:line 213
   at AI4NGExperimentsLambda.Controllers.ExperimentsController.Sync(String experimentId, Nullable\u00601 lastSyncTime) in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentsLambda/Controllers/ExperimentsController.cs:line 143""}
"
1762871777661,"{""timestamp"":""2025-11-11T14:36:17.661Z"",""level"":""Information"",""requestId"":""7830da44-84bd-45e4-8054-3e6f971bb413"",""traceId"":""Root=1-691349e1-34eb341278598c2550f07f09;Parent=85b0207dfb70a9f4;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing ObjectResult, writing value of type \u0027\u003C\u003Ef__AnonymousType1\u00602[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]\u0027."",""ObjectResultType"":""ObjectResult"",""Type"":""\u003C\u003Ef__AnonymousType1\u00602[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]""}
"
1762871777661,"{""timestamp"":""2025-11-11T14:36:17.661Z"",""level"":""Information"",""requestId"":""7830da44-84bd-45e4-8054-3e6f971bb413"",""traceId"":""Root=1-691349e1-34eb341278598c2550f07f09;Parent=85b0207dfb70a9f4;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.ExperimentsController.Sync (AI4NGExperimentsLambda) in 12.3499ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.Sync (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":12.3499}
"
1762871777661,"{""timestamp"":""2025-11-11T14:36:17.661Z"",""level"":""Information"",""requestId"":""7830da44-84bd-45e4-8054-3e6f971bb413"",""traceId"":""Root=1-691349e1-34eb341278598c2550f07f09;Parent=85b0207dfb70a9f4;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.Sync (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.Sync (AI4NGExperimentsLambda)""}
"
1762871777661,"{""timestamp"":""2025-11-11T14:36:17.661Z"",""level"":""Information"",""requestId"":""7830da44-84bd-45e4-8054-3e6f971bb413"",""traceId"":""Root=1-691349e1-34eb341278598c2550f07f09;Parent=85b0207dfb70a9f4;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 17.2813 500 application/json; charset=utf-8://{Host}{PathBase}GEThttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/experiments/{{experimentId}}/sync {ElapsedMilliseconds}ms"",""Protocol"":17.2813,""Method"":500,""Scheme"":""application/json; charset=utf-8"",""Path"":""GET"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sync""}
"
1762871777680,"{""time"":""2025-11-11T14:36:17.680Z"",""type"":""platform.report"",""record"":{""requestId"":""7830da44-84bd-45e4-8054-3e6f971bb413"",""metrics"":{""durationMs"":36.764,""billedDurationMs"":37,""memorySizeMB"":512,""maxMemoryUsedMB"":136},""tracing"":{""spanId"":""85b0207dfb70a9f4"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349e1-34eb341278598c2550f07f09;Parent=26b8cb466b2c3c67;Sampled=1;Lineage=1:43adf637:0""},""status"":""success""}}"
1762871778805,"{""time"":""2025-11-11T14:36:18.805Z"",""type"":""platform.start"",""record"":{""requestId"":""8ade28a4-53b4-4c1c-a978-dc1575322ed4"",""functionArn"":""arn:aws:lambda:eu-west-2:047719656259:function:AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9"",""version"":""$LATEST"",""tracing"":{""spanId"":""904ebd817571fed0"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349e2-456351e5724b3d8778fb5767;Parent=4918edaf65c6340f;Sampled=1;Lineage=1:43adf637:0""}}}"
1762871778806,"{""timestamp"":""2025-11-11T14:36:18.806Z"",""level"":""Information"",""requestId"":""8ade28a4-53b4-4c1c-a978-dc1575322ed4"",""traceId"":""Root=1-691349e2-456351e5724b3d8778fb5767;Parent=904ebd817571fed0;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request starting {Protocol} DELETE {Scheme}://0https3mybicfkv2.execute-api.eu-west-2.amazonaws.com/dev - /api/experiments/{{experimentId}}/sessions/{{sessionId}} {ContentLength}"",""Method"":""DELETE"",""Host"":0,""PathBase"":""https"",""Path"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""QueryString"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sessions/{{sessionId}}""}
"
1762871778807,"{""timestamp"":""2025-11-11T14:36:18.807Z"",""level"":""Information"",""requestId"":""8ade28a4-53b4-4c1c-a978-dc1575322ed4"",""traceId"":""Root=1-691349e2-456351e5724b3d8778fb5767;Parent=904ebd817571fed0;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.DeleteSession (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.DeleteSession (AI4NGExperimentsLambda)""}
"
1762871778810,"{""timestamp"":""2025-11-11T14:36:18.810Z"",""level"":""Information"",""requestId"":""8ade28a4-53b4-4c1c-a978-dc1575322ed4"",""traceId"":""Root=1-691349e2-456351e5724b3d8778fb5767;Parent=904ebd817571fed0;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022DeleteSession\u0022, controller = \u0022Experiments\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] DeleteSession(System.String, System.String) on controller AI4NGExperimentsLambda.Controllers.ExperimentsController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022DeleteSession\u0022, controller = \u0022Experiments\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] DeleteSession(System.String, System.String)"",""Controller"":""AI4NGExperimentsLambda.Controllers.ExperimentsController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871778834,"{""timestamp"":""2025-11-11T14:36:18.834Z"",""level"":""Information"",""requestId"":""8ade28a4-53b4-4c1c-a978-dc1575322ed4"",""traceId"":""Root=1-691349e2-456351e5724b3d8778fb5767;Parent=904ebd817571fed0;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing OkObjectResult, writing value of type \u0027\u003C\u003Ef__AnonymousType0\u00601[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]\u0027."",""ObjectResultType"":""OkObjectResult"",""Type"":""\u003C\u003Ef__AnonymousType0\u00601[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]""}
"
1762871778839,"{""timestamp"":""2025-11-11T14:36:18.839Z"",""level"":""Information"",""requestId"":""8ade28a4-53b4-4c1c-a978-dc1575322ed4"",""traceId"":""Root=1-691349e2-456351e5724b3d8778fb5767;Parent=904ebd817571fed0;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.ExperimentsController.DeleteSession (AI4NGExperimentsLambda) in 28.9993ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.DeleteSession (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":28.9993}
"
1762871778839,"{""timestamp"":""2025-11-11T14:36:18.839Z"",""level"":""Information"",""requestId"":""8ade28a4-53b4-4c1c-a978-dc1575322ed4"",""traceId"":""Root=1-691349e2-456351e5724b3d8778fb5767;Parent=904ebd817571fed0;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.DeleteSession (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.DeleteSession (AI4NGExperimentsLambda)""}
"
1762871778840,"{""timestamp"":""2025-11-11T14:36:18.840Z"",""level"":""Information"",""requestId"":""8ade28a4-53b4-4c1c-a978-dc1575322ed4"",""traceId"":""Root=1-691349e2-456351e5724b3d8778fb5767;Parent=904ebd817571fed0;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 33.5201 200 application/json; charset=utf-8://{Host}{PathBase}DELETEhttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/experiments/{{experimentId}}/sessions/{{sessionId}} {ElapsedMilliseconds}ms"",""Protocol"":33.5201,""Method"":200,""Scheme"":""application/json; charset=utf-8"",""Path"":""DELETE"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sessions/{{sessionId}}""}
"
